DATE,measure,value
19600101,unemployment_rate,6.17590466141146
19600201,unemployment_rate,5.78049874000897
19600301,unemployment_rate,6.20167027528611
19600401,unemployment_rate,5.26507615909125
19600501,unemployment_rate,4.92708693885536
19600601,unemployment_rate,5.95304393704018
19600701,unemployment_rate,5.55849811676083
19600801,unemployment_rate,5.34506990161994
19600901,unemployment_rate,4.8243126250112
19601001,unemployment_rate,5.1350704520298
19601101,unemployment_rate,5.7291200429684
19601201,unemployment_rate,6.51002468541152
19610101,unemployment_rate,7.83370268055008
19610201,unemployment_rate,8.28416652834573
19610301,unemployment_rate,7.84530882859153
19610401,unemployment_rate,7.05578574431034
19610501,unemployment_rate,6.68955982696339
19610601,unemployment_rate,7.44138339521244
19610701,unemployment_rate,6.99937453635689
19610801,unemployment_rate,6.26872214510119
19610901,unemployment_rate,5.77920916085167
19611001,unemployment_rate,5.50960926750603
19611101,unemployment_rate,5.65743327587232
19611201,unemployment_rate,5.87899457624063
19620101,unemployment_rate,6.79495162735598
19620201,unemployment_rate,6.52203451243263
19620301,unemployment_rate,6.29130121350475
19620401,unemployment_rate,5.57618024138398
19620501,unemployment_rate,5.10681949957629
19620601,unemployment_rate,5.92424638818639
19620701,unemployment_rate,5.43704891740176
19620801,unemployment_rate,5.38662790697674
19620901,unemployment_rate,4.89795918367347
19621001,unemployment_rate,4.57067993464148
19621101,unemployment_rate,5.28150292432209
19621201,unemployment_rate,5.36517312515769
19630101,unemployment_rate,6.68928817004993
19630201,unemployment_rate,6.99040358345323
19630301,unemployment_rate,6.33165532411166
19630401,unemployment_rate,5.66579710994519
19630501,unemployment_rate,5.53940943966519
19630601,unemployment_rate,6.32734729916404
19630701,unemployment_rate,5.76159223245683
19630801,unemployment_rate,5.22321684742067
19630901,unemployment_rate,4.88749619184402
19631001,unemployment_rate,4.74060177501984
19631101,unemployment_rate,5.36894352581306
19631201,unemployment_rate,5.3437559136498
19640101,unemployment_rate,6.46696035242291
19640201,unemployment_rate,6.26430497849698
19640301,unemployment_rate,5.93902580795164
19640401,unemployment_rate,5.31370406578872
19640501,unemployment_rate,4.86189261955298
19640601,unemployment_rate,6.04349644500209
19640701,unemployment_rate,5.00364308933976
19640801,unemployment_rate,4.82948557617997
19640901,unemployment_rate,4.50381025772754
19641001,unemployment_rate,4.38625204582651
19641101,unemployment_rate,4.58166479029799
19641201,unemployment_rate,4.7598627787307
19650101,unemployment_rate,5.55732116029123
19650201,unemployment_rate,5.80453757184011
19650301,unemployment_rate,5.09739981120741
19650401,unemployment_rate,4.75886796196307
19650501,unemployment_rate,4.36850968285153
19650601,unemployment_rate,5.39986329460014
19650701,unemployment_rate,4.53331516555389
19650801,unemployment_rate,4.22202376863365
19650901,unemployment_rate,3.89173989455185
19651001,unemployment_rate,3.67338400390489
19651101,unemployment_rate,3.88655608721733
19651201,unemployment_rate,3.76594169495314
19660101,unemployment_rate,4.46711568938193
19660201,unemployment_rate,4.23496495591228
19660301,unemployment_rate,4.0743347881177
19660401,unemployment_rate,3.68799866093846
19660501,unemployment_rate,3.76542442205917
19660601,unemployment_rate,4.68951266638042
19660701,unemployment_rate,3.95436345862849
19660801,unemployment_rate,3.667172823414
19660901,unemployment_rate,3.32191168173499
19661001,unemployment_rate,3.25566767850794
19661101,unemployment_rate,3.38302361990334
19661201,unemployment_rate,3.4848009172684
19670101,unemployment_rate,4.22578058021516
19670201,unemployment_rate,4.27246966904179
19670301,unemployment_rate,3.94756791774062
19670401,unemployment_rate,3.50687407569699
19670501,unemployment_rate,3.2583238601345
19670601,unemployment_rate,4.67748318163831
19670701,unemployment_rate,4.16666666666667
19670801,unemployment_rate,3.77782745335244
19670901,unemployment_rate,3.7958519832789
19671001,unemployment_rate,3.80944753667294
19671101,unemployment_rate,3.74734763054996
19671201,unemployment_rate,3.50703943417629
19680101,unemployment_rate,4.0572402044293
19680201,unemployment_rate,4.28081500907807
19680301,unemployment_rate,3.80423827888789
19680401,unemployment_rate,3.19511540526033
19680501,unemployment_rate,2.9710231894494
19680601,unemployment_rate,4.51879825228453
19680701,unemployment_rate,4.03132474346115
19680801,unemployment_rate,3.51027397260274
19680901,unemployment_rate,3.37575138334152
19681001,unemployment_rate,3.2247828328904
19681101,unemployment_rate,3.26491923274398
19681201,unemployment_rate,3.0680905415904
19690101,unemployment_rate,3.70981258064087
19690201,unemployment_rate,3.73195278743809
19690301,unemployment_rate,3.50258549229615
19690401,unemployment_rate,3.23514767158468
19690501,unemployment_rate,2.95108617276505
19690601,unemployment_rate,4.21445280394512
19690701,unemployment_rate,3.91267757778252
19690801,unemployment_rate,3.54237865240804
19690901,unemployment_rate,3.72153495616802
19691001,unemployment_rate,3.52614896988906
19691101,unemployment_rate,3.38517021766376
19691201,unemployment_rate,3.26289700283619
19700101,unemployment_rate,4.28586155352817
19700201,unemployment_rate,4.73043077277793
19700301,unemployment_rate,4.6195652173913
19700401,unemployment_rate,4.39327085691034
19700501,unemployment_rate,4.18620654500968
19700601,unemployment_rate,5.65876706906788
19700701,unemployment_rate,5.39700030609122
19700801,unemployment_rate,5.11693921629127
19700901,unemployment_rate,5.29754635982526
19701001,unemployment_rate,5.21305700258592
19701101,unemployment_rate,5.57943121940282
19701201,unemployment_rate,5.62253507064051
19710101,unemployment_rate,6.62843374703528
19710201,unemployment_rate,6.67818725972676
19710301,unemployment_rate,6.3600696925256
19710401,unemployment_rate,5.7463498855234
19710501,unemployment_rate,5.39002134538328
19710601,unemployment_rate,6.61807722308892
19710701,unemployment_rate,6.33599538150678
19710801,unemployment_rate,6.01806021681918
19710901,unemployment_rate,5.86859948562076
19711001,unemployment_rate,5.50094148142714
19711101,unemployment_rate,5.74385542461722
19711201,unemployment_rate,5.60946803199844
19720101,unemployment_rate,6.56132081231912
19720201,unemployment_rate,6.49301623254058
19720301,unemployment_rate,6.22588798722895
19720401,unemployment_rate,5.58042736490574
19720501,unemployment_rate,5.16966934375226
19720601,unemployment_rate,6.28680473442055
19720701,unemployment_rate,5.94670635012905
19720801,unemployment_rate,5.57155684084098
19720901,unemployment_rate,5.4521434862298
19721001,unemployment_rate,5.19116307138885
19721101,unemployment_rate,4.97384058142563
19721201,unemployment_rate,4.80947708168308
19730101,unemployment_rate,5.54404455356608
19730201,unemployment_rate,5.69540032457148
19730301,unemployment_rate,5.28421325112662
19730401,unemployment_rate,4.88120138187117
19730501,unemployment_rate,4.43826552161059
19730601,unemployment_rate,5.45551569099414
19730701,unemployment_rate,5.09679166102613
19730801,unemployment_rate,4.75350509832484
19730901,unemployment_rate,4.76234382923793
19731001,unemployment_rate,4.28249865743439
19731101,unemployment_rate,4.60017785074218
19731201,unemployment_rate,4.61505111354509
19740101,unemployment_rate,5.70992261234988
19740201,unemployment_rate,5.83200796366008
19740301,unemployment_rate,5.40056163101299
19740401,unemployment_rate,4.9009623416599
19740501,unemployment_rate,4.70513287222424
19740601,unemployment_rate,5.93823178544603
19740701,unemployment_rate,5.76021726751062
19740801,unemployment_rate,5.36935742306205
19740901,unemployment_rate,5.7967610611551
19741001,unemployment_rate,5.5838185036346
19741101,unemployment_rate,6.31539070073204
19741201,unemployment_rate,6.81233933161954
19750101,unemployment_rate,9.10363048126546
19750201,unemployment_rate,9.2455754199982
19750301,unemployment_rate,9.26675010056765
19750401,unemployment_rate,8.6579020979021
19750501,unemployment_rate,8.39370166360652
19750601,unemployment_rate,9.23193751356042
19750701,unemployment_rate,8.78095954440445
19750801,unemployment_rate,8.26775478480521
19750901,unemployment_rate,8.23184458769396
19751001,unemployment_rate,7.86333937897428
19751101,unemployment_rate,7.87694536514696
19751201,unemployment_rate,7.8172321467761
19760101,unemployment_rate,8.89242765361595
19760201,unemployment_rate,8.73633063145079
19760301,unemployment_rate,8.1419624217119
19760401,unemployment_rate,7.46906930434499
19760501,unemployment_rate,6.82521919579318
19760601,unemployment_rate,8.06357862253363
19760701,unemployment_rate,7.88652097190172
19760801,unemployment_rate,7.67084198820839
19760901,unemployment_rate,7.50952197543544
19761001,unemployment_rate,7.25449751201463
19761101,unemployment_rate,7.51319268217581
19761201,unemployment_rate,7.47558266821124
19770101,unemployment_rate,8.36437992463172
19770201,unemployment_rate,8.565741292685
19770301,unemployment_rate,7.9559298691668
19770401,unemployment_rate,6.93914738537164
19770501,unemployment_rate,6.47450905946128
19770601,unemployment_rate,7.6230571933661
19770701,unemployment_rate,7.09058665253374
19770801,unemployment_rate,6.91838673107759
19770901,unemployment_rate,6.68769650621038
19771001,unemployment_rate,6.4044585003039
19771101,unemployment_rate,6.50746084850475
19771201,unemployment_rate,6.0587036617747
19780101,unemployment_rate,7.13783185382912
19780201,unemployment_rate,6.98886911904663
19780301,unemployment_rate,6.6647455952577
19780401,unemployment_rate,5.83263237798248
19780501,unemployment_rate,5.57466395860337
19780601,unemployment_rate,6.29791623275512
19780701,unemployment_rate,6.38029432347984
19780801,unemployment_rate,5.9269824290327
19780901,unemployment_rate,5.85874396716936
19781001,unemployment_rate,5.50446833311747
19781101,unemployment_rate,5.67646912474499
19781201,unemployment_rate,5.7667612363745
19790101,unemployment_rate,6.50164420917549
19790201,unemployment_rate,6.50792381942085
19790301,unemployment_rate,6.15670899176054
19790401,unemployment_rate,5.60325440534138
19790501,unemployment_rate,5.29342009546492
19790601,unemployment_rate,6.12898218928253
19790701,unemployment_rate,5.95220937941372
19790801,unemployment_rate,6.00769572867722
19790901,unemployment_rate,5.73660823282387
19791001,unemployment_rate,5.69502195624296
19791101,unemployment_rate,5.72905511964331
19791201,unemployment_rate,5.77339614394638
19800101,unemployment_rate,6.96425952183054
19800201,unemployment_rate,6.90285379202502
19800301,unemployment_rate,6.72990592184877
19800401,unemployment_rate,6.75321128656283
19800501,unemployment_rate,7.18080465341735
19800601,unemployment_rate,7.97310004844271
19800701,unemployment_rate,7.99984945002211
19800801,unemployment_rate,7.69011704622044
19800901,unemployment_rate,7.28250620586141
19801001,unemployment_rate,7.25528822246873
19801101,unemployment_rate,7.26642604807904
19801201,unemployment_rate,7.07027983119767
19810101,unemployment_rate,8.31546044722289
19810201,unemployment_rate,8.17279963086861
19810301,unemployment_rate,7.81081158616469
19810401,unemployment_rate,7.1148395224325
19810501,unemployment_rate,7.23332448522999
19810601,unemployment_rate,7.85229559601254
19810701,unemployment_rate,7.46802071923212
19810801,unemployment_rate,7.34221657811435
19810901,unemployment_rate,7.41476300885628
19811001,unemployment_rate,7.63395465425281
19811101,unemployment_rate,8.0887548876431
19811201,unemployment_rate,8.44812884888678
19820101,unemployment_rate,9.60607300158864
19820201,unemployment_rate,9.76070289965083
19820301,unemployment_rate,9.62851576538236
19820401,unemployment_rate,9.29676272596626
19820501,unemployment_rate,9.21847629574813
19820601,unemployment_rate,9.9666304087314
19820701,unemployment_rate,10.0009132420091
19820801,unemployment_rate,9.72965529903153
19820901,unemployment_rate,9.84734245555245
19821001,unemployment_rate,10.0408580183861
19821101,unemployment_rate,10.5238258675547
19821201,unemployment_rate,10.7105309676879
19830101,unemployment_rate,11.5918023582257
19830201,unemployment_rate,11.4859354935465
19830301,unemployment_rate,11.0230102413361
19830401,unemployment_rate,10.2141680395387
19830501,unemployment_rate,9.92841029847686
19830601,unemployment_rate,10.3797766445968
19830701,unemployment_rate,9.54865805079399
19830801,unemployment_rate,9.31839351763929
19830901,unemployment_rate,8.89702575961971
19831001,unemployment_rate,8.53211599048415
19831101,unemployment_rate,8.27823375670595
19831201,unemployment_rate,8.16814167424848
19840101,unemployment_rate,8.92619311875694
19840201,unemployment_rate,8.58473169832196
19840301,unemployment_rate,8.22397120002939
19840401,unemployment_rate,7.70639345913332
19840501,unemployment_rate,7.29257325210328
19840601,unemployment_rate,7.54413554744072
19840701,unemployment_rate,7.62190547636909
19840801,unemployment_rate,7.38189239530511
19840901,unemployment_rate,7.1784457080964
19841001,unemployment_rate,7.09106937248129
19841101,unemployment_rate,6.98530073226462
19841201,unemployment_rate,7.11233458379438
19850101,unemployment_rate,8.15203642802934
19850201,unemployment_rate,7.95998338660455
19850301,unemployment_rate,7.64342643785453
19850401,unemployment_rate,7.22718498900211
19850501,unemployment_rate,7.08150291081824
19850601,unemployment_rate,7.62053013913074
19850701,unemployment_rate,7.48410836828475
19850801,unemployment_rate,6.99265687583445
19850901,unemployment_rate,7.00280856568234
19851001,unemployment_rate,6.89919949162864
19851101,unemployment_rate,6.81978861041394
19851201,unemployment_rate,6.76608451403103
19860101,unemployment_rate,7.44797176562625
19860201,unemployment_rate,7.91815893053438
19860301,unemployment_rate,7.54300643441574
19860401,unemployment_rate,7.09368214796378
19860501,unemployment_rate,7.07766956278027
19860601,unemployment_rate,7.44769371981505
19860701,unemployment_rate,7.1538848656994
19860801,unemployment_rate,6.7586822543819
19860901,unemployment_rate,6.87891784889475
19861001,unemployment_rate,6.69283170234102
19861101,unemployment_rate,6.72935517915535
19861201,unemployment_rate,6.42060712454483
19870101,unemployment_rate,7.44428763089575
19870201,unemployment_rate,7.31893884079135
19870301,unemployment_rate,6.96346932933124
19870401,unemployment_rate,6.27910001300559
19870501,unemployment_rate,6.22239754397098
19870601,unemployment_rate,6.44330115355602
19870701,unemployment_rate,6.20648481383068
19870801,unemployment_rate,5.9114090786274
19870901,unemployment_rate,5.8002313922098
19871001,unemployment_rate,5.75818189556114
19871101,unemployment_rate,5.71148686059883
19871201,unemployment_rate,5.50697881142252
19880101,unemployment_rate,6.43310463121784
19880201,unemployment_rate,6.3311521463565
19880301,unemployment_rate,6.00207381762402
19880401,unemployment_rate,5.37781501684308
19880501,unemployment_rate,5.4926820966644
19880601,unemployment_rate,5.62225842837448
19880701,unemployment_rate,5.57383571067441
19880801,unemployment_rate,5.47333216861757
19880901,unemployment_rate,5.31275043232528
19881001,unemployment_rate,5.12803285434741
19881101,unemployment_rate,5.22716210999782
19881201,unemployment_rate,5.09573446946096
19890101,unemployment_rate,6.08634886422954
19890201,unemployment_rate,5.70317508519756
19890301,unemployment_rate,5.30863157894737
19890401,unemployment_rate,5.15116640485211
19890501,unemployment_rate,5.07760587748552
19890601,unemployment_rate,5.54181544206768
19890701,unemployment_rate,5.41610333762278
19890801,unemployment_rate,5.13748843000254
19890901,unemployment_rate,5.18859306748161
19891001,unemployment_rate,5.06205607785743
19891101,unemployment_rate,5.26493724953411
19891201,unemployment_rate,5.14877273896129
19900101,unemployment_rate,6.02960257183706
19900201,unemployment_rate,5.9237362310703
19900301,unemployment_rate,5.55431906422336
19900401,unemployment_rate,5.36818669085512
19900501,unemployment_rate,5.25540033736755
19900601,unemployment_rate,5.50080312532791
19900701,unemployment_rate,5.65350324604977
19900801,unemployment_rate,5.56561671301986
19900901,unemployment_rate,5.65216680026829
19901001,unemployment_rate,5.53308763575878
19901101,unemployment_rate,5.95751281800072
19901201,unemployment_rate,6.07760559349062
19910101,unemployment_rate,7.15297683766598
19910201,unemployment_rate,7.38911398022666
19910301,unemployment_rate,7.28018372703412
19910401,unemployment_rate,6.6581505228421
19910501,unemployment_rate,6.79556114861
19910601,unemployment_rate,7.12514942676283
19910701,unemployment_rate,6.93892562181696
19910801,unemployment_rate,6.72477804681194
19910901,unemployment_rate,6.62767714069579
19911001,unemployment_rate,6.60293138989433
19911101,unemployment_rate,6.80337325122272
19911201,unemployment_rate,7.0296409062416
19920101,unemployment_rate,8.17935933783035
19920201,unemployment_rate,8.34159743785664
19920301,unemployment_rate,7.94675664933527
19920401,unemployment_rate,7.28773164286062
19920501,unemployment_rate,7.42946355281582
19920601,unemployment_rate,8.05979337505821
19920701,unemployment_rate,7.81078366757681
19920801,unemployment_rate,7.50154401634282
19920901,unemployment_rate,7.37545204512834
19921001,unemployment_rate,6.98238540068595
19921101,unemployment_rate,7.19729179033837
19921201,unemployment_rate,7.17708341694023
19930101,unemployment_rate,8.09909749915239
19930201,unemployment_rate,7.95125482625483
19930301,unemployment_rate,7.52863499815258
19930401,unemployment_rate,7.03904773394458
19930501,unemployment_rate,6.94237525792908
19930601,unemployment_rate,7.33574697511128
19930701,unemployment_rate,7.12351219512195
19930801,unemployment_rate,6.70090121262641
19930901,unemployment_rate,6.5256209942285
19931001,unemployment_rate,6.50134420327208
19931101,unemployment_rate,6.33984285181926
19931201,unemployment_rate,6.21880480237421
19940101,unemployment_rate,7.42558089517998
19940201,unemployment_rate,7.22455491439593
19940301,unemployment_rate,6.9309603003866
19940401,unemployment_rate,6.30757989707097
19940501,unemployment_rate,5.92312489638676
19940601,unemployment_rate,6.32212588110536
19940701,unemployment_rate,6.28037672958412
19940801,unemployment_rate,5.98160225380173
19940901,unemployment_rate,5.68664890816655
19941001,unemployment_rate,5.46190260440264
19941101,unemployment_rate,5.3241627261714
19941201,unemployment_rate,5.15704550795018
19950101,unemployment_rate,6.24487866372518
19950201,unemployment_rate,5.91469641033697
19950301,unemployment_rate,5.75357492654261
19950401,unemployment_rate,5.67763132162553
19950501,unemployment_rate,5.49744359491533
19950601,unemployment_rate,5.84379530522225
19950701,unemployment_rate,5.91133758741526
19950801,unemployment_rate,5.61538580223103
19950901,unemployment_rate,5.44504330487881
19951001,unemployment_rate,5.2165682676866
19951101,unemployment_rate,5.33182076006807
19951201,unemployment_rate,5.27444588292181
19960101,unemployment_rate,6.34122658648124
19960201,unemployment_rate,6.01851490785441
19960301,unemployment_rate,5.88417875239581
19960401,unemployment_rate,5.43739999067874
19960501,unemployment_rate,5.40865662664538
19960601,unemployment_rate,5.52072461891231
19960701,unemployment_rate,5.69884438003366
19960801,unemployment_rate,5.11654132473846
19960901,unemployment_rate,5.0351602340437
19961001,unemployment_rate,4.90595396091712
19961101,unemployment_rate,5.10700983086035
19961201,unemployment_rate,5.01500214316331
19970101,unemployment_rate,5.96654317862813
19970201,unemployment_rate,5.74520977550006
19970301,unemployment_rate,5.51903390307111
19970401,unemployment_rate,4.9182574794216
19970501,unemployment_rate,4.75259528680761
19970601,unemployment_rate,5.21757340952267
19970701,unemployment_rate,5.09404097526176
19970801,unemployment_rate,4.80894339340462
19970901,unemployment_rate,4.72701203637324
19971001,unemployment_rate,4.42827771627392
19971101,unemployment_rate,4.36728859464339
19971201,unemployment_rate,4.41053464451226
19980101,unemployment_rate,5.26355621145041
19980201,unemployment_rate,5.0543531559532
19980301,unemployment_rate,5.01941229921224
19980401,unemployment_rate,4.17823305775149
19980501,unemployment_rate,4.24178791060447
19980601,unemployment_rate,4.76768633954218
19980701,unemployment_rate,4.74436661819953
19980801,unemployment_rate,4.4911535634471
19980901,unemployment_rate,4.40931718275381
19981001,unemployment_rate,4.2455920895878
19981101,unemployment_rate,4.1478668751396
19981201,unemployment_rate,4.0379746835443
19990101,unemployment_rate,4.82761191248276
19990201,unemployment_rate,4.79493343057654
19990301,unemployment_rate,4.45814859999405
19990401,unemployment_rate,4.15654842602387
19990501,unemployment_rate,3.99922892137964
19990601,unemployment_rate,4.48332662249716
19990701,unemployment_rate,4.50480678055114
19990801,unemployment_rate,4.19121644455546
19990901,unemployment_rate,4.08812946977212
19991001,unemployment_rate,3.87271266756576
19991101,unemployment_rate,3.8748334572436
19991201,unemployment_rate,3.78494560336832
20000101,unemployment_rate,4.50406409152597
20000201,unemployment_rate,4.45578750663496
20000301,unemployment_rate,4.28442791994655
20000401,unemployment_rate,3.6972546288235
20000501,unemployment_rate,3.8679889071189
20000601,unemployment_rate,4.17970064209479
20000701,unemployment_rate,4.22277936962751
20000801,unemployment_rate,4.13816443209148
20000901,unemployment_rate,3.77831010452962
20001001,unemployment_rate,3.64500448482393
20001101,unemployment_rate,3.77012357627278
20001201,unemployment_rate,3.70821501160394
20010101,unemployment_rate,4.71358830666128
20010201,unemployment_rate,4.61914231367802
20010301,unemployment_rate,4.57508831385163
20010401,unemployment_rate,4.26803766891161
20010501,unemployment_rate,4.19613695844959
20010601,unemployment_rate,4.77717902660166
20010701,unemployment_rate,4.76420454545455
20010801,unemployment_rate,4.94006929151932
20010901,unemployment_rate,4.76252075113727
20011001,unemployment_rate,5.04039050124361
20011101,unemployment_rate,5.34129093735894
20011201,unemployment_rate,5.44262530003941
20020101,unemployment_rate,6.4003860253077
20020201,unemployment_rate,6.19708843381764
20020301,unemployment_rate,6.16804933296176
20020401,unemployment_rate,5.7975372279496
20020501,unemployment_rate,5.57992028685304
20020601,unemployment_rate,6.07776599505126
20020701,unemployment_rate,6.0252185632334
20020801,unemployment_rate,5.74037186948416
20020901,unemployment_rate,5.40707807220345
20021001,unemployment_rate,5.38585608822004
20021101,unemployment_rate,5.71575035242855
20021201,unemployment_rate,5.72556058922415
20030101,unemployment_rate,6.52794081030128
20030201,unemployment_rate,6.41766258835552
20030301,unemployment_rate,6.24960097610113
20030401,unemployment_rate,5.91365091960212
20030501,unemployment_rate,5.8984269917456
20030601,unemployment_rate,6.5999902356691
20030701,unemployment_rate,6.38868517548455
20030801,unemployment_rate,6.06260898914328
20030901,unemployment_rate,5.84609505477397
20031001,unemployment_rate,5.65109872689996
20031101,unemployment_rate,5.68658354676198
20031201,unemployment_rate,5.49675560796165
20040101,unemployment_rate,6.34178810666893
20040201,unemployment_rate,6.0856450996219
20040301,unemployment_rate,6.09706102715616
20040401,unemployment_rate,5.42323739480942
20040501,unemployment_rate,5.39745263380729
20040601,unemployment_rate,5.8755069898393
20040701,unemployment_rate,5.77706918064606
20040801,unemployment_rate,5.40149657297365
20040901,unemployment_rate,5.1885796342442
20041001,unemployment_rate,5.15619092958456
20041101,unemployment_rate,5.21525954070515
20041201,unemployment_rate,5.2161371178917
