DATE,measure,value
20061001,cpi,1.30522088353415
20061101,cpi,1.97368421052632
20061201,cpi,2.54065040650407
20070101,cpi,2.07564296520423
20070201,cpi,2.41519879214898
20070301,cpi,2.77877877877878
20070401,cpi,2.57369727047147
20070501,cpi,2.69086419753088
20070601,cpi,2.68703794972893
20070701,cpi,2.35823095823096
20070801,cpi,1.97008337420303
20070901,cpi,2.75505174963037
20071001,cpi,3.53617443012884
20071101,cpi,4.30620347394541
20071201,cpi,4.0812685827552
20080101,cpi,4.28029404790135
20080201,cpi,4.0265554130487
20080301,cpi,3.98145623125169
20080401,cpi,3.93688977482752
20080501,cpi,4.17554304180352
20080601,cpi,5.02179004761173
20080701,cpi,5.60012290025395
20080801,cpi,5.37185511526236
20080901,cpi,4.9369274305722
20081001,cpi,3.65518627713748
20081101,cpi,1.06957469180737
20081201,cpi,0.0914129006455849
20090101,cpi,0.0298465036952703
20090201,cpi,0.236191088037887
20090301,cpi,-0.383556254917381
20090401,cpi,-0.736885715216719
20090501,cpi,-1.28143579895861
20090601,cpi,-1.42677604368986
20090701,cpi,-2.09716135367605
20090801,cpi,-1.48434861196062
20090901,cpi,-1.28620596664275
20091001,cpi,-0.182848277486101
20091101,cpi,1.83829586913029
20091201,cpi,2.72133112620586
20100101,cpi,2.62570864295763
20100201,cpi,2.14333177814537
20100301,cpi,2.31395944694395
20100401,cpi,2.23644719564808
20100501,cpi,2.02098608409395
20100601,cpi,1.05334897284567
20100701,cpi,1.23519277830147
20100801,cpi,1.14810456183919
20100901,cpi,1.14368265815929
20101001,cpi,1.17218760552696
20101101,cpi,1.14316091157028
20101201,cpi,1.4957235273143
20110101,cpi,1.63184685744874
20110201,cpi,2.10758462865817
20110301,cpi,2.68160326424088
20110401,cpi,3.16363085927648
20110501,cpi,3.56864578463458
20110601,cpi,3.55882825224234
20110701,cpi,3.62871598222108
20110801,cpi,3.7712081791198
20110901,cpi,3.8683568410403
20111001,cpi,3.52519992135738
20111101,cpi,3.39437759080085
20111201,cpi,2.96241884487109
20120101,cpi,2.92521671215085
20120201,cpi,2.87109878043821
20120301,cpi,2.65139819302177
20120401,cpi,2.30273981129893
20120501,cpi,1.7042537749376
20120601,cpi,1.6639937622385
20120701,cpi,1.40845070422536
20120801,cpi,1.69237899755014
20120901,cpi,1.99128208066498
20121001,cpi,2.16234359887114
20121101,cpi,1.76413384608585
20121201,cpi,1.74102236874755
20130101,cpi,1.59486466812257
20130201,cpi,1.97792350974904
20130301,cpi,1.47389621259676
20130401,cpi,1.06308538148945
20130501,cpi,1.36196505885168
20130601,cpi,1.75441654537689
20130701,cpi,1.9606816118444
20130801,cpi,1.5183675595432
20130901,cpi,1.18492526155214
20131001,cpi,0.963612704643415
20131101,cpi,1.23707220453391
20131201,cpi,1.5017356196184
20140101,cpi,1.57894736842107
20140201,cpi,1.12634925010552
20140301,cpi,1.51220287576309
20140401,cpi,1.95285789851675
20140501,cpi,2.12711154993669
20140601,cpi,2.07234137316706
20140701,cpi,1.9923286357643
20140801,cpi,1.69961133416282
20140901,cpi,1.65791867571505
20141001,cpi,1.66434021563205
20141101,cpi,1.32235518237087
20141201,cpi,0.756493269655734
20150101,cpi,-0.0893483130696593
20150201,cpi,-0.0251298018152948
20150301,cpi,-0.0736373908664105
20150401,cpi,-0.199517446176671
20150501,cpi,-0.0399327448507786
20150601,cpi,0.123771203685437
20150701,cpi,0.169569779643239
20150801,cpi,0.195079293005739
20150901,cpi,-0.0361297478059604
20151001,cpi,0.170574435735552
20151101,cpi,0.50179757866789
20151201,cpi,0.729519786041588
20160101,cpi,1.37308681383099
20160201,cpi,1.01779978016547
20160301,cpi,0.852536221142725
20160401,cpi,1.1251104188944
20160501,cpi,1.01932255419356
20160601,cpi,0.997326494523103
20160701,cpi,0.827138870498702
20160801,cpi,1.06287450276103
20160901,cpi,1.46378364748156
20161001,cpi,1.63598752091761
20161101,cpi,1.69253716250379
20161201,cpi,2.07462213296692
20170101,cpi,2.500042209053
20170201,cpi,2.73795817148932
20170301,cpi,2.38061243344025
20170401,cpi,2.1996898784173
20170501,cpi,1.87487772084135
20170601,cpi,1.63348795525645
20170701,cpi,1.72797845637249
20170801,cpi,1.93897421205819
20170901,cpi,2.23296386500322
20171001,cpi,2.04112870197618
20171101,cpi,2.20258293868318
20171201,cpi,2.1090824745684
20180101,cpi,2.07050762027517
20180201,cpi,2.21179542123865
20180301,cpi,2.35971140397293
19600101,exports,1.567e+09
19600201,exports,1.584e+09
19600301,exports,1.755e+09
19600401,exports,1.819e+09
19600501,exports,1.816e+09
19600601,exports,1.747e+09
19600701,exports,1.705e+09
19600801,exports,1.624e+09
19600901,exports,1.617e+09
19601001,exports,1.75e+09
19601101,exports,1.804e+09
19601201,exports,1.811e+09
19610101,exports,1.653e+09
19610201,exports,1.68e+09
19610301,exports,1.943e+09
19610401,exports,1.712e+09
19610501,exports,1.755e+09
19610601,exports,1.711e+09
19610701,exports,1.653e+09
19610801,exports,1.673e+09
19610901,exports,1.641e+09
19611001,exports,1.91e+09
19611101,exports,1.853e+09
19611201,exports,1.854e+09
19620101,exports,1.667e+09
19620201,exports,1.781e+09
19620301,exports,1.852e+09
19620401,exports,1.891e+09
19620501,exports,1.977e+09
19620601,exports,1.979e+09
19620701,exports,1.711e+09
19620801,exports,1.687e+09
19620901,exports,1.766e+09
19621001,exports,1.625e+09
19621101,exports,1.869e+09
19621201,exports,1.912e+09
19630101,exports,1.013e+09
19630201,exports,2.102e+09
19630301,exports,2.133e+09
19630401,exports,2.06e+09
19630501,exports,2.173e+09
19630601,exports,1.872e+09
19630701,exports,1.835e+09
19630801,exports,1.914e+09
19630901,exports,1.829e+09
19631001,exports,2.089e+09
19631101,exports,2.116e+09
19631201,exports,2.213e+09
19640101,exports,2.128e+09
19640201,exports,2.104e+09
19640301,exports,2.194e+09
19640401,exports,2.226e+09
19640501,exports,2.276e+09
19640601,exports,2.117e+09
19640701,exports,2.123e+09
19640801,exports,1.975e+09
19640901,exports,2.141e+09
19641001,exports,2.321e+09
19641101,exports,2.274e+09
19641201,exports,2.628e+09
19650101,exports,1.247e+09
19650201,exports,1.598e+09
19650301,exports,2.974e+09
19650401,exports,2.613e+09
19650501,exports,2.428e+09
19650601,exports,2.336e+09
19650701,exports,2.29e+09
19650801,exports,2.189e+09
19650901,exports,2.162e+09
19651001,exports,2.489e+09
19651101,exports,2.503e+09
19651201,exports,2.65e+09
19660101,exports,2.13e+09
19660201,exports,2.295e+09
19660301,exports,2.812e+09
19660401,exports,2.599e+09
19660501,exports,2.616e+09
19660601,exports,2.569e+09
19660701,exports,2.426e+09
19660801,exports,2.345e+09
19660901,exports,2.492e+09
19661001,exports,2.693e+09
19661101,exports,2.627e+09
19661201,exports,2.716e+09
19670101,exports,2.526e+09
19670201,exports,2.467e+09
19670301,exports,2.829e+09
19670401,exports,2.704e+09
19670501,exports,2.725e+09
19670601,exports,2.667e+09
19670701,exports,2.419e+09
19670801,exports,2.488e+09
19670901,exports,2.546e+09
19671001,exports,2.487e+09
19671101,exports,2.796e+09
19671201,exports,2.872e+09
19680101,exports,2.709e+09
19680201,exports,2.719e+09
19680301,exports,2.643e+09
19680401,exports,2.964e+09
19680501,exports,2.949e+09
19680601,exports,2.8e+09
19680701,exports,2.7e+09
19680801,exports,2.819e+09
19680901,exports,2.969e+09
19681001,exports,2.738e+09
19681101,exports,3.162e+09
19681201,exports,3.056e+09
19690101,exports,2.112e+09
19690201,exports,2.194e+09
19690301,exports,3.419e+09
19690401,exports,3.564e+09
19690501,exports,3.6e+09
19690601,exports,3.168e+09
19690701,exports,3.043e+09
19690801,exports,3.213e+09
19690901,exports,3.184e+09
19691001,exports,3.618e+09
19691101,exports,3.469e+09
19691201,exports,3.421e+09
19700101,exports,3.291e+09
19700201,exports,3.431e+09
19700301,exports,3.619e+09
19700401,exports,3.647e+09
19700501,exports,3.94e+09
19700601,exports,3.766e+09
19700701,exports,3.597e+09
19700801,exports,3.305e+09
19700901,exports,3.374e+09
19701001,exports,3.974e+09
19701101,exports,3.545e+09
19701201,exports,3.736e+09
19710101,exports,3.53e+09
19710201,exports,3.559e+09
19710301,exports,4.156e+09
19710401,exports,3.856e+09
19710501,exports,3.964e+09
19710601,exports,3.741e+09
19710701,exports,3.396e+09
19710801,exports,3.424e+09
19710901,exports,4.26e+09
19711001,exports,2.891e+09
19711101,exports,3.264e+09
19711201,exports,4.088e+09
19720101,exports,3.864e+09
19720201,exports,3.816e+09
19720301,exports,4.345e+09
19720401,exports,3.938e+09
19720501,exports,4.189e+09
19720601,exports,4.051e+09
19720701,exports,3.743e+09
19720801,exports,3.975e+09
19720901,exports,4.007e+09
19721001,exports,4.504e+09
19721101,exports,4.609e+09
19721201,exports,4.718e+09
19730101,exports,4.774e+09
19730201,exports,4.903e+09
19730301,exports,5.978e+09
19730401,exports,5.598e+09
19730501,exports,6.066e+09
19730601,exports,5.898e+09
19730701,exports,5.397e+09
19730801,exports,5.817e+09
19730901,exports,6.021e+09
19731001,exports,6.785e+09
19731101,exports,7.136e+09
19731201,exports,6.965e+09
19740101,exports,6.867e+09
19740201,exports,7.334e+09
19740301,exports,8.526e+09
19740401,exports,8.409e+09
19740501,exports,8.49e+09
19740601,exports,8.385e+09
19740701,exports,7.695e+09
19740801,exports,7.998e+09
19740901,exports,7.672e+09
19741001,exports,8.994e+09
19741101,exports,9.396e+09
19741201,exports,8.743e+09
19750101,exports,9.203e+09
19750201,exports,8.545e+09
19750301,exports,9.444e+09
19750401,exports,9.085e+09
19750501,exports,8.961e+09
19750601,exports,8.694e+09
19750701,exports,8.249e+09
19750801,exports,8.461e+09
19750901,exports,8.381e+09
19751001,exports,9.756e+09
19751101,exports,9.531e+09
19751201,exports,9.337e+09
19760101,exports,8.77e+09
19760201,exports,8.757e+09
19760301,exports,9.845e+09
19760401,exports,9.847e+09
19760501,exports,9.985e+09
19760601,exports,9.875e+09
19760701,exports,9.356e+09
19760801,exports,8.983e+09
19760901,exports,9.263e+09
19761001,exports,1.0168e+10
19761101,exports,9.707e+09
19761201,exports,1.0847e+10
19770101,exports,9120300000
19770201,exports,9469900000
19770301,exports,11050500000
19770401,exports,10528400000
19770501,exports,10969700000
19770601,exports,10279600000
19770701,exports,9739600000
19770801,exports,8984100000
19770901,exports,10367500000
19771001,exports,9554800000
19771101,exports,9690200000
19771201,exports,11396100000
19780101,exports,9364200000
19780201,exports,9510600000
19780301,exports,12069500000
19780401,exports,12065400000
19780501,exports,12480800000
19780601,exports,12479900000
19780701,exports,10935700000
19780801,exports,11613700000
19780901,exports,12713900000
19781001,exports,13155800000
19781101,exports,13652100000
19781201,exports,13531300000
19790101,exports,12558200000
19790201,exports,12928600000
19790301,exports,15585300000
19790401,exports,14257400000
19790501,exports,14813400000
19790601,exports,1.5346e+10
19790701,exports,14728100000
19790801,exports,1.4979e+10
19790901,exports,14921900000
19791001,exports,1.7277e+10
19791101,exports,17301800000
19791201,exports,16954100000
19800101,exports,16354600000
19800201,exports,16964300000
19800301,exports,19680200000
19800401,exports,1.9142e+10
19800501,exports,18766300000
19800601,exports,18681600000
19800701,exports,17181100000
19800801,exports,17938900000
19800901,exports,17807200000
19801001,exports,19952600000
19801101,exports,18614200000
19801201,exports,19543100000
19810101,exports,17962200000
19810201,exports,1.8838e+10
19810301,exports,22917700000
19810401,exports,20509300000
19810501,exports,19986100000
19810601,exports,20254700000
19810701,exports,18565200000
19810801,exports,17764200000
19810901,exports,18816100000
19811001,exports,19893500000
19811101,exports,1.904e+10
19811201,exports,1.913e+10
19820101,exports,17507900000
19820201,exports,17635500000
19820301,exports,20151700000
19820401,exports,18605200000
19820501,exports,18992400000
19820601,exports,19413300000
19820701,exports,17252200000
19820801,exports,16249900000
19820901,exports,16712600000
19821001,exports,1.7267e+10
19821101,exports,15689200000
19821201,exports,16716400000
19830101,exports,16200600000
19830201,exports,15531500000
19830301,exports,18327500000
19830401,exports,16707600000
19830501,exports,16228500000
19830601,exports,17555300000
19830701,exports,15894100000
19830801,exports,15638700000
19830901,exports,1.6844e+10
19831001,exports,17244400000
19831101,exports,16812200000
19831201,exports,17501400000
19840101,exports,16765700000
19840201,exports,17038800000
19840301,exports,19358800000
19840401,exports,17900100000
19840501,exports,19008900000
19840601,exports,18734300000
19840701,exports,17657200000
19840801,exports,18219400000
19840901,exports,17411900000
19841001,exports,18736800000
19841101,exports,1.863e+10
19841201,exports,19260900000
19850101,exports,17427800000
19850201,exports,17846300000
19850301,exports,1.9765e+10
19850401,exports,17984300000
19850501,exports,18915400000
19850601,exports,18067700000
19850701,exports,1.6553e+10
19850801,exports,16401300000
19850901,exports,16790100000
19851001,exports,17867900000
19851101,exports,17742900000
19851201,exports,17417200000
19860101,exports,17605300000
19860201,exports,18052800000
19860301,exports,19426600000
19860401,exports,19038700000
19860501,exports,19471200000
19860601,exports,20496700000
19860701,exports,18829400000
19860801,exports,17323200000
19860901,exports,17785300000
19861001,exports,20357200000
19861101,exports,19354700000
19861201,exports,19417400000
19870101,exports,17345900000
19870201,exports,18853900000
19870301,exports,21835500000
19870401,exports,20677700000
19870501,exports,20759500000
19870601,exports,21636700000
19870701,exports,2.1379e+10
19870801,exports,20079100000
19870901,exports,21183700000
19871001,exports,22777800000
19871101,exports,23278700000
19871201,exports,24314400000
19880101,exports,23161600000
19880201,exports,24315600000
19880301,exports,29342800000
19880401,exports,26727800000
19880501,exports,28192700000
19880601,exports,26802500000
19880701,exports,25186400000
19880801,exports,2.6539e+10
19880901,exports,27066600000
19881001,exports,28544100000
19881101,exports,27565200000
19881201,exports,28982100000
19890101,exports,27540800000
19890201,exports,27926600000
19890301,exports,33243300000
19890401,exports,31052400000
19890501,exports,31495700000
19890601,exports,31820400000
19890701,exports,28707700000
19890801,exports,29405900000
19890901,exports,29709500000
19891001,exports,31756200000
19891101,exports,3.0279e+10
19891201,exports,3.0874e+10
19900101,exports,30664100000
19900201,exports,30961800000
19900301,exports,35970600000
19900401,exports,32617100000
19900501,exports,33538700000
19900601,exports,34470200000
19900701,exports,30736200000
19900801,exports,31722900000
19900901,exports,31444300000
19901001,exports,35310300000
19901101,exports,3.3267e+10
19901201,exports,3.2889e+10
19910101,exports,3.3165e+10
19910201,exports,32774700000
19910301,exports,36819800000
19910401,exports,3.6137e+10
19910501,exports,36023600000
19910601,exports,35479800000
19910701,exports,33443900000
19910801,exports,33632700000
19910901,exports,34391300000
19911001,exports,37896500000
19911101,exports,36969600000
19911201,exports,34996100000
19920101,exports,3.4514e+10
19920201,exports,3.6898e+10
19920301,exports,3.9817e+10
19920401,exports,3.7153e+10
19920501,exports,3.6737e+10
19920601,exports,3.9094e+10
19920701,exports,3.5979e+10
19920801,exports,3.4838e+10
19920901,exports,3.6811e+10
19921001,exports,4.0115e+10
19921101,exports,3.767e+10
19921201,exports,3.8537e+10
19930101,exports,3.5958e+10
19930201,exports,3.607e+10
19930301,exports,4.1999e+10
19930401,exports,3.942e+10
19930501,exports,3.987e+10
19930601,exports,3.8624e+10
19930701,exports,3.5465e+10
19930801,exports,3.6876e+10
19930901,exports,3.7956e+10
19931001,exports,4.1148e+10
19931101,exports,4.0294e+10
19931201,exports,4.1412e+10
19940101,exports,3.7561e+10
19940201,exports,3.7126e+10
19940301,exports,4.6139e+10
19940401,exports,4.1587e+10
19940501,exports,4.2215e+10
19940601,exports,4.3425e+10
19940701,exports,3.9218e+10
19940801,exports,4.3589e+10
19940901,exports,4.3766e+10
19941001,exports,4.5314e+10
19941101,exports,4.5674e+10
19941201,exports,4.7013e+10
19950101,exports,4.3633e+10
19950201,exports,4.4999e+10
19950301,exports,5.2579e+10
19950401,exports,4.7808e+10
19950501,exports,4.9855e+10
19950601,exports,4.9393e+10
19950701,exports,4.439e+10
19950801,exports,4.8972e+10
19950901,exports,4.9723e+10
19951001,exports,5.1828e+10
19951101,exports,5.071e+10
19951201,exports,5.0853e+10
19960101,exports,4.7767e+10
19960201,exports,5.1112e+10
19960301,exports,5.4952e+10
19960401,exports,5.1872e+10
19960501,exports,5.3359e+10
19960601,exports,5.1821e+10
19960701,exports,4.7598e+10
19960801,exports,5.1575e+10
19960901,exports,5.0598e+10
19961001,exports,5.6107e+10
19961101,exports,5.5016e+10
19961201,exports,5.3295e+10
19970101,exports,5.0591e+10
19970201,exports,5.3153e+10
19970301,exports,6.1201e+10
19970401,exports,5.818e+10
19970501,exports,5.8738e+10
19970601,exports,5.8049e+10
19970701,exports,5.4909e+10
19970801,exports,5.6662e+10
19970901,exports,5.747e+10
19971001,exports,6.2402e+10
19971101,exports,5.8164e+10
19971201,exports,5.9664e+10
19980101,exports,5.5172e+10
19980201,exports,5.5234e+10
19980301,exports,6.2297e+10
19980401,exports,5.6675e+10
19980501,exports,5.6672e+10
19980601,exports,5.6994e+10
19980701,exports,5.1577e+10
19980801,exports,5.342e+10
19980901,exports,5.5627e+10
19981001,exports,6.1313e+10
19981101,exports,5.8395e+10
19981201,exports,5.8762e+10
19990101,exports,5.2436e+10
19990201,exports,5.3279e+10
19990301,exports,6.0889e+10
19990401,exports,5.7283e+10
19990501,exports,5.6489e+10
19990601,exports,5.7825e+10
19990701,exports,5.2998e+10
19990801,exports,5.7439e+10
19990901,exports,5.9431e+10
19991001,exports,6.2973e+10
19991101,exports,6.0948e+10
19991201,exports,6.3808e+10
20000101,exports,5.7679e+10
20000201,exports,6.1179e+10
20000301,exports,6.8948e+10
20000401,exports,6.3302e+10
20000501,exports,6.4673e+10
20000601,exports,6.8002e+10
20000701,exports,6.0029e+10
20000801,exports,6.8255e+10
20000901,exports,6.7391e+10
20001001,exports,6.9635e+10
20001101,exports,6.7614e+10
20001201,exports,6.5211e+10
20010101,exports,6.2161e+10
20010201,exports,6.2743e+10
20010301,exports,7.0358e+10
20010401,exports,6.2015e+10
20010501,exports,6.4931e+10
20010601,exports,6.3333e+10
20010701,exports,5.4611e+10
20010801,exports,6.0111e+10
20010901,exports,5.5232e+10
20011001,exports,6.0701e+10
20011101,exports,5.79e+10
20011201,exports,5.5003e+10
20020101,exports,5.2667e+10
20020201,exports,5.3061e+10
20020301,exports,6.0728e+10
20020401,exports,5.8146e+10
20020501,exports,5.9884e+10
20020601,exports,5.992e+10
20020701,exports,5.5032e+10
20020801,exports,5.9491e+10
20020901,exports,5.7277e+10
20021001,exports,6.1975e+10
20021101,exports,5.9671e+10
20021201,exports,5.5249e+10
20030101,exports,5.4854e+10
20030201,exports,5.5917e+10
20030301,exports,6.3524e+10
20030401,exports,5.9162e+10
20030501,exports,5.9983e+10
20030601,exports,6.157e+10
20030701,exports,5.707e+10
20030801,exports,5.8611e+10
20030901,exports,6.0239e+10
20031001,exports,6.6389e+10
20031101,exports,6.4492e+10
20031201,exports,6.2959e+10
20040101,exports,5.9083e+10
20040201,exports,6.3418e+10
20040301,exports,7.4195e+10
20040401,exports,6.777e+10
20040501,exports,6.9615e+10
20040601,exports,6.8747e+10
20040701,exports,6.424e+10
20040801,exports,6.7571e+10
20040901,exports,6.9561e+10
20041001,exports,7.349e+10
20041101,exports,6.9613e+10
20041201,exports,7.1473e+10
20050101,exports,6.6328e+10
20050201,exports,6.8441e+10
20050301,exports,7.9954e+10
20050401,exports,7.6424e+10
20050501,exports,7.6073e+10
20050601,exports,7.8052e+10
20050701,exports,7.0609e+10
20050801,exports,7.7373e+10
20050901,exports,7.4381e+10
20051001,exports,7.9552e+10
20051101,exports,7.8879e+10
20051201,exports,7.991e+10
20060101,exports,7.504e+10
20060201,exports,7.775e+10
20060301,exports,9.1864e+10
20060401,exports,8.3097e+10
20060501,exports,8.7746e+10
20060601,exports,9.0622e+10
20060701,exports,8.0023e+10
20060801,exports,8.9228e+10
20060901,exports,8.8408e+10
20061001,exports,9.2468e+10
20061101,exports,9.1367e+10
20061201,exports,8.9021e+10
20070101,exports,8.5128e+10
20070201,exports,8.3797e+10
20070301,exports,9.9459e+10
20070401,exports,9.0877e+10
20070501,exports,9.6726e+10
20070601,exports,9.7886e+10
20070701,exports,9.065e+10
20070801,exports,9.9867e+10
20070901,exports,9.6866e+10
20071001,exports,1.04976e+11
20071101,exports,1.01936e+11
20071201,exports,1.0003e+11
20080101,exports,9.8677e+10
20080201,exports,1.0474e+11
20080301,exports,1.10932e+11
20080401,exports,1.09857e+11
20080501,exports,1.12627e+11
20080601,exports,1.16787e+11
20080701,exports,1.14522e+11
20080801,exports,1.16418e+11
20080901,exports,1.06072e+11
20081001,exports,1.11239e+11
20081101,exports,9.7085e+10
20081201,exports,8.8486e+10
20090101,exports,7.8151e+10
20090201,exports,8.0349e+10
20090301,exports,8.7848e+10
20090401,exports,8.0822e+10
20090501,exports,8.3651e+10
20090601,exports,8.683e+10
20090701,exports,8.5635e+10
20090801,exports,8.7315e+10
20090901,exports,9.1458e+10
20091001,exports,1.00005e+11
20091101,exports,9.4607e+10
20091201,exports,9.9372e+10
20100101,exports,9.2601e+10
20100201,exports,9.3854e+10
20100301,exports,1.10511e+11
20100401,exports,1.02443e+11
20100501,exports,1.05477e+11
20100601,exports,1.07202e+11
20100701,exports,1.04057e+11
20100801,exports,1.06846e+11
20100901,exports,1.07644e+11
20101001,exports,1.17104e+11
20101101,exports,1.13046e+11
20101201,exports,1.1748e+11
20110101,exports,1.10186e+11
20110201,exports,1.09539e+11
20110301,exports,1.31724e+11
20110401,exports,1.24047e+11
20110501,exports,1.24066e+11
20110601,exports,1.23047e+11
20110701,exports,1.20245e+11
20110801,exports,1.26734e+11
20110901,exports,1.27031e+11
20111001,exports,1.31088e+11
20111101,exports,1.25693e+11
20111201,exports,1.26891e+11
20120101,exports,1.17847e+11
20120201,exports,1.23613e+11
20120301,exports,1.40254e+11
20120401,exports,1.27416e+11
20120501,exports,1.31232e+11
20120601,exports,1.32577e+11
20120701,exports,1.214e+11
20120801,exports,1.28585e+11
20120901,exports,1.28254e+11
20121001,exports,1.33627e+11
20121101,exports,1.3017e+11
20121201,exports,1.30728e+11
20130101,exports,1.23053e+11
20130201,exports,1.23439e+11
20130301,exports,1.36635e+11
20130401,exports,1.29438e+11
20130501,exports,1.32965e+11
20130601,exports,1.34528e+11
20130701,exports,1.27268e+11
20130801,exports,1.32574e+11
20130901,exports,1.28387e+11
20131001,exports,1.42076e+11
20131101,exports,1.36191e+11
20131201,exports,1.31887e+11
20140101,exports,1.26584e+11
20140201,exports,1.23611e+11
20140301,exports,1.42233e+11
20140401,exports,1.33924e+11
20140501,exports,1.38174e+11
20140601,exports,1.38408e+11
20140701,exports,1.33264e+11
20140801,exports,1.37459e+11
20140901,exports,1.336e+11
20141001,exports,1.45527e+11
20141101,exports,1.34691e+11
20141201,exports,1.33695e+11
20150101,exports,1.2088e+11
20150201,exports,1.18237e+11
20150301,exports,1.33664e+11
20150401,exports,1.2851e+11
20150501,exports,1.28161e+11
20150601,exports,1.30949e+11
20150701,exports,1.24201e+11
20150801,exports,1.22722e+11
20150901,exports,1.24853e+11
20151001,exports,1.30333e+11
20151101,exports,1.20522e+11
20151201,exports,1.2007e+11
20160101,exports,1.07968e+11
20160201,exports,1.13363e+11
20160301,exports,1.25425e+11
20160401,exports,1.18645e+11
20160501,exports,1.19625e+11
20160601,exports,1.25098e+11
20160701,exports,1.1581e+11
20160801,exports,1.22529e+11
20160901,exports,1.24431e+11
20161001,exports,1.2844e+11
20161101,exports,1.23034e+11
20161201,exports,1.26642e+11
20170101,exports,1.18004e+11
20170201,exports,1.19238e+11
20170301,exports,1.35663e+11
20170401,exports,1.23765e+11
20170501,exports,1.28052e+11
20170601,exports,1.33267e+11
20170701,exports,1.2212e+11
20170801,exports,1.28892e+11
20170901,exports,1.30112e+11
20171001,exports,1.35856e+11
20171101,exports,1.3537e+11
20171201,exports,1.36386e+11
20180101,exports,1.25219e+11
20180201,exports,1.28057e+11
20180301,exports,1.49083e+11
